index,crop,month,year,price,category
4844,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",Sep,2020,37.99,FRUITS
4845,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",Oct,2020,37.78,FRUITS
4846,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",Nov,2020,35.31,FRUITS
4847,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",Dec,2020,41.67,FRUITS
4848,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",Annual,2020,42.34,FRUITS
4849,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",Jan,2021,41.66,FRUITS
4850,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",Feb,2021,40.97,FRUITS
4851,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",Mar,2021,45.22,FRUITS
4852,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",Apr,2021,43.3,FRUITS
4853,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",May,2021,43.61,FRUITS
4854,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",Jun,2021,44.34,FRUITS
4855,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",Jul,2021,43.2,FRUITS
4856,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",Aug,2021,44.89,FRUITS
4857,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",Sep,2021,45.55,FRUITS
4858,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",Oct,2021,46.14,FRUITS
4859,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",Nov,2021,46.38,FRUITS
4860,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",Dec,2021,46.88,FRUITS
4861,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",Annual,2021,44.35,FRUITS
4862,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",Jan,2022,48.78,FRUITS
4863,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",Feb,2022,49.58,FRUITS
4864,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",Mar,2022,50.43,FRUITS
4865,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",Apr,2022,52.02,FRUITS
4866,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",May,2022,53.99,FRUITS
4867,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",Jun,2022,45.28,FRUITS
4868,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",Jul,2022,44.78,FRUITS
4869,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",Aug,2022,43.9,FRUITS
4870,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",Sep,2022,44.28,FRUITS
4871,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",Oct,2022,46.83,FRUITS
4872,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",Nov,2022,53.89,FRUITS
4873,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",Dec,2022,53.37,FRUITS
4874,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",Annual,2022,48.93,FRUITS
4875,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",Jan,2023,54.91,FRUITS
4876,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",Feb,2023,54.95,FRUITS
4877,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",Mar,2023,55.78,FRUITS
4878,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",Apr,2023,55.89,FRUITS
4879,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",May,2023,60.31,FRUITS
4880,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",Jun,2023,54.79,FRUITS
4881,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",Jul,2023,52.08,FRUITS
4882,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",Aug,2023,51.19,FRUITS
4883,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",Sep,2023,52.23,FRUITS
4884,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",Oct,2023,52.27,FRUITS
4885,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",Nov,2023,52.27,FRUITS
4886,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",Dec,2023,52.23,FRUITS
4887,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",Annual,2023,54.08,FRUITS
4888,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Jan,2020,51.68,FRUITS
4889,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Feb,2020,53.14,FRUITS
4890,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Mar,2020,54.4,FRUITS
4891,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Apr,2020,58.23,FRUITS
4892,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",May,2020,58.96,FRUITS
4893,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Jun,2020,59.66,FRUITS
4894,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Jul,2020,56.09,FRUITS
4895,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Aug,2020,56.32,FRUITS
4896,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Sep,2020,57.05,FRUITS
4897,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Oct,2020,57.21,FRUITS
4898,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Nov,2020,56,FRUITS
4899,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Dec,2020,58.3,FRUITS
4900,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Annual,2020,56.42,FRUITS
4901,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Jan,2021,57.92,FRUITS
4902,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Feb,2021,58.38,FRUITS
4903,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Mar,2021,58.22,FRUITS
4904,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Apr,2021,58.38,FRUITS
4905,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",May,2021,58.58,FRUITS
4906,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Jun,2021,58.02,FRUITS
4907,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Jul,2021,58.7,FRUITS
4908,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Aug,2021,60.11,FRUITS
4909,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Sep,2021,60.71,FRUITS
4910,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Oct,2021,61.19,FRUITS
4911,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Nov,2021,61.04,FRUITS
4912,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Dec,2021,60.41,FRUITS
4913,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Annual,2021,59.3,FRUITS
4914,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Jan,2022,63.84,FRUITS
4915,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Feb,2022,63.13,FRUITS
4916,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Mar,2022,63.52,FRUITS
4917,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Apr,2022,65.07,FRUITS
4918,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",May,2022,63.96,FRUITS
4919,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Jun,2022,62.98,FRUITS
4920,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Jul,2022,60.32,FRUITS
4921,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Aug,2022,61.86,FRUITS
4922,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Sep,2022,62.36,FRUITS
4923,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Oct,2022,64.32,FRUITS
4924,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Nov,2022,67.38,FRUITS
4925,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Dec,2022,67.98,FRUITS
4926,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Annual,2022,63.89,FRUITS
4927,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Jan,2023,66.8,FRUITS
4928,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Feb,2023,66.2,FRUITS
4929,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Mar,2023,70.04,FRUITS
4930,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Apr,2023,72.38,FRUITS
4931,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",May,2023,73.76,FRUITS
4932,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Jun,2023,72.36,FRUITS
4933,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Jul,2023,66.13,FRUITS
4934,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Aug,2023,64.18,FRUITS
4935,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Sep,2023,65.49,FRUITS
4936,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Oct,2023,68.05,FRUITS
4937,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Nov,2023,69.76,FRUITS
4938,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Dec,2023,70.43,FRUITS
4939,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",Annual,2023,68.8,FRUITS
4940,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Jan,2020,55.21,FRUITS
4941,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Feb,2020,56.62,FRUITS
4942,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Mar,2020,57.01,FRUITS
4943,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Apr,2020,57.64,FRUITS
4944,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",May,2020,59.07,FRUITS
4945,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Jun,2020,57.29,FRUITS
4946,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Jul,2020,56.67,FRUITS
4947,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Aug,2020,55.94,FRUITS
4948,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Sep,2020,56.09,FRUITS
4949,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Oct,2020,55.82,FRUITS
4950,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Nov,2020,56.09,FRUITS
4951,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Dec,2020,57.07,FRUITS
4952,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Annual,2020,56.71,FRUITS
4953,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Jan,2021,58.61,FRUITS
4954,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Feb,2021,58.75,FRUITS
4955,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Mar,2021,58.48,FRUITS
4956,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Apr,2021,57.63,FRUITS
4957,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",May,2021,57.53,FRUITS
4958,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Jun,2021,56.9,FRUITS
4959,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Jul,2021,55.64,FRUITS
4960,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Aug,2021,55.29,FRUITS
4961,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Sep,2021,55.72,FRUITS
4962,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Oct,2021,56.91,FRUITS
4963,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Nov,2021,57.27,FRUITS
4964,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Dec,2021,57.85,FRUITS
4965,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Annual,2021,57.22,FRUITS
4966,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Jan,2022,57.61,FRUITS
4967,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Feb,2022,58.04,FRUITS
4968,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Mar,2022,58.26,FRUITS
4969,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Apr,2022,58.76,FRUITS
4970,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",May,2022,59.07,FRUITS
4971,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Jun,2022,58.22,FRUITS
4972,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Jul,2022,58.25,FRUITS
4973,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Aug,2022,58.97,FRUITS
4974,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Sep,2022,59.84,FRUITS
4975,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Oct,2022,60.68,FRUITS
4976,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Nov,2022,61.54,FRUITS
4977,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Dec,2022,62.29,FRUITS
4978,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Annual,2022,59.29,FRUITS
4979,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Jan,2023,62.95,FRUITS
4980,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Feb,2023,62.96,FRUITS
4981,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Mar,2023,62.85,FRUITS
4982,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Apr,2023,63.68,FRUITS
4983,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",May,2023,63.85,FRUITS
4984,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Jun,2023,63.44,FRUITS
4985,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Jul,2023,61.56,FRUITS
4986,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Aug,2023,62.29,FRUITS
4987,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Sep,2023,63.62,FRUITS
4988,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Oct,2023,64.53,FRUITS
4989,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Nov,2023,65.31,FRUITS
4990,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Dec,2023,65.33,FRUITS
4991,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",Annual,2023,63.53,FRUITS
4992,"FRESH FRUIT, GRAPES, 1 KG",Jan,2020,271.97,FRUITS
4993,"FRESH FRUIT, GRAPES, 1 KG",Feb,2020,276.29,FRUITS
4994,"FRESH FRUIT, GRAPES, 1 KG",Mar,2020,293.29,FRUITS
4995,"FRESH FRUIT, GRAPES, 1 KG",Apr,2020,292.86,FRUITS
4996,"FRESH FRUIT, GRAPES, 1 KG",May,2020,296.57,FRUITS
4997,"FRESH FRUIT, GRAPES, 1 KG",Jun,2020,294.61,FRUITS
4998,"FRESH FRUIT, GRAPES, 1 KG",Jul,2020,284,FRUITS
4999,"FRESH FRUIT, GRAPES, 1 KG",Aug,2020,284.77,FRUITS
5000,"FRESH FRUIT, GRAPES, 1 KG",Sep,2020,279.02,FRUITS
5001,"FRESH FRUIT, GRAPES, 1 KG",Oct,2020,274,FRUITS
5002,"FRESH FRUIT, GRAPES, 1 KG",Nov,2020,268.18,FRUITS
5003,"FRESH FRUIT, GRAPES, 1 KG",Dec,2020,266.14,FRUITS
5004,"FRESH FRUIT, GRAPES, 1 KG",Annual,2020,281.81,FRUITS
5005,"FRESH FRUIT, GRAPES, 1 KG",Jan,2021,279.66,FRUITS
5006,"FRESH FRUIT, GRAPES, 1 KG",Feb,2021,273.14,FRUITS
5007,"FRESH FRUIT, GRAPES, 1 KG",Mar,2021,272.05,FRUITS
5008,"FRESH FRUIT, GRAPES, 1 KG",Apr,2021,271.58,FRUITS
5009,"FRESH FRUIT, GRAPES, 1 KG",May,2021,273.72,FRUITS
5010,"FRESH FRUIT, GRAPES, 1 KG",Jun,2021,271.13,FRUITS
5011,"FRESH FRUIT, GRAPES, 1 KG",Jul,2021,266.27,FRUITS
5012,"FRESH FRUIT, GRAPES, 1 KG",Aug,2021,279.84,FRUITS
5013,"FRESH FRUIT, GRAPES, 1 KG",Sep,2021,265.47,FRUITS
5014,"FRESH FRUIT, GRAPES, 1 KG",Oct,2021,261.18,FRUITS
5015,"FRESH FRUIT, GRAPES, 1 KG",Nov,2021,252.44,FRUITS
5016,"FRESH FRUIT, GRAPES, 1 KG",Dec,2021,249.1,FRUITS
5017,"FRESH FRUIT, GRAPES, 1 KG",Annual,2021,267.96,FRUITS
5018,"FRESH FRUIT, GRAPES, 1 KG",Jan,2022,269.35,FRUITS
5019,"FRESH FRUIT, GRAPES, 1 KG",Feb,2022,268.99,FRUITS
5020,"FRESH FRUIT, GRAPES, 1 KG",Mar,2022,279.06,FRUITS
5021,"FRESH FRUIT, GRAPES, 1 KG",Apr,2022,295.43,FRUITS
5022,"FRESH FRUIT, GRAPES, 1 KG",May,2022,297.73,FRUITS
5023,"FRESH FRUIT, GRAPES, 1 KG",Jun,2022,293.08,FRUITS
5024,"FRESH FRUIT, GRAPES, 1 KG",Jul,2022,288.48,FRUITS
5025,"FRESH FRUIT, GRAPES, 1 KG",Aug,2022,283.52,FRUITS
5026,"FRESH FRUIT, GRAPES, 1 KG",Sep,2022,279.8,FRUITS
5027,"FRESH FRUIT, GRAPES, 1 KG",Oct,2022,275.46,FRUITS
5028,"FRESH FRUIT, GRAPES, 1 KG",Nov,2022,265.24,FRUITS
5029,"FRESH FRUIT, GRAPES, 1 KG",Dec,2022,271.47,FRUITS
5030,"FRESH FRUIT, GRAPES, 1 KG",Annual,2022,280.63,FRUITS
5031,"FRESH FRUIT, GRAPES, 1 KG",Jan,2023,289.89,FRUITS
5032,"FRESH FRUIT, GRAPES, 1 KG",Feb,2023,284.39,FRUITS
5033,"FRESH FRUIT, GRAPES, 1 KG",Mar,2023,286.36,FRUITS
5034,"FRESH FRUIT, GRAPES, 1 KG",Apr,2023,297.56,FRUITS
5035,"FRESH FRUIT, GRAPES, 1 KG",May,2023,292.01,FRUITS
5036,"FRESH FRUIT, GRAPES, 1 KG",Jun,2023,290.12,FRUITS
5037,"FRESH FRUIT, GRAPES, 1 KG",Jul,2023,291.61,FRUITS
5038,"FRESH FRUIT, GRAPES, 1 KG",Aug,2023,292.97,FRUITS
5039,"FRESH FRUIT, GRAPES, 1 KG",Sep,2023,278.15,FRUITS
5040,"FRESH FRUIT, GRAPES, 1 KG",Oct,2023,275.66,FRUITS
5041,"FRESH FRUIT, GRAPES, 1 KG",Nov,2023,272.4,FRUITS
5042,"FRESH FRUIT, GRAPES, 1 KG",Dec,2023,277.75,FRUITS
5043,"FRESH FRUIT, GRAPES, 1 KG",Annual,2023,285.74,FRUITS
5044,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",Jan,2020,259.4,FRUITS
5045,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",Feb,2020,260.2,FRUITS
5046,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",Mar,2020,280.82,FRUITS
5047,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",Apr,2020,289.71,FRUITS
5048,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",May,2020,291.53,FRUITS
5049,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",Jun,2020,276.82,FRUITS
5050,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",Jul,2020,269.65,FRUITS
5051,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",Aug,2020,269.09,FRUITS
5052,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",Sep,2020,265.55,FRUITS
5053,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",Oct,2020,267.69,FRUITS
5054,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",Nov,2020,255.76,FRUITS
5055,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",Dec,2020,259.08,FRUITS
5056,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",Annual,2020,270.44,FRUITS
5057,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",Jan,2021,272.1,FRUITS
5058,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",Feb,2021,269.54,FRUITS
5059,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",Mar,2021,270.02,FRUITS
5060,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",Apr,2021,270.2,FRUITS
5061,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",May,2021,274.26,FRUITS
5062,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",Jun,2021,266.62,FRUITS
5063,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",Jul,2021,271.18,FRUITS
5064,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",Aug,2021,277.15,FRUITS
5065,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",Sep,2021,261.18,FRUITS
5066,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",Oct,2021,270.35,FRUITS
5067,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",Nov,2021,264.56,FRUITS
5068,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",Dec,2021,253.57,FRUITS
5069,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",Annual,2021,268.4,FRUITS
5070,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",Jan,2022,276.25,FRUITS
5071,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",Feb,2022,270.98,FRUITS
5072,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",Mar,2022,277.41,FRUITS
5073,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",Apr,2022,288.09,FRUITS
5074,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",May,2022,293.35,FRUITS
5075,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",Jun,2022,296.66,FRUITS
5076,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",Jul,2022,294.49,FRUITS
5077,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",Aug,2022,294.39,FRUITS
5078,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",Sep,2022,287.63,FRUITS
5079,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",Oct,2022,285.75,FRUITS
5080,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",Nov,2022,285.38,FRUITS
5081,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",Dec,2022,283.68,FRUITS
5082,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",Annual,2022,286.17,FRUITS
5083,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",Jan,2023,289,FRUITS
5084,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",Feb,2023,289.9,FRUITS
5085,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",Mar,2023,290.74,FRUITS
5086,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",Apr,2023,297.96,FRUITS
5087,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",May,2023,300.51,FRUITS
5088,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",Jun,2023,296.06,FRUITS
5089,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",Jul,2023,295.89,FRUITS
5090,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",Aug,2023,293.91,FRUITS
